Data,U1,U2
2523,1.80543,0.838404
2524,1.62051,0.37672
2525,1.042,0.77987
2526,0.745238,0.772851
2527,1.02308,1.41624
2528,1.15043,1.93066
2529,1.51447,1.11924
2530,0.301038,0.161748
2531,0.955617,1.79827
2532,0.99359,1.82983
2533,0.738217,0.211676
2534,1.34139,0.737022
2535,0.781441,1.846
2536,1.4312,0.369762
2537,1.41844,0.531022
2538,0.108181,1.99677
2539,1.7033,1.30857
2540,0.0637363,0.573199
2541,0.127228,1.19755
2542,1.7558,1.01419
2543,0.64475,0.662313
2544,1.96783,0.922636
2545,1.09347,0.0303964
2546,0.237118,1.53215
2547,0.830464,0.0783715
2548,1.20977,1.70635
2549,1.8956,0.759728
2550,0.469292,1.57622
2551,1.55244,0.832362
2552,0.793773,0.0397961
2553,1.88315,0.211188
2554,0.321856,1.15055
2555,0.44304,0.467421
2556,1.09139,1.62651
2557,1.13065,1.27635
2558,1.00617,0.577837
2559,0.566239,0.0244148
2560,1.82418,0.317576
2561,0.739683,0.479873
2562,1.41801,1.04648
2563,1.63315,0.650105
2564,1.65995,1.53703
2565,0.300611,1.95776
2566,1.00189,1.92718
2567,1.66203,1.89758
2568,0.48486,0.630696
2569,1.32808,0.657308
2570,0.696642,0.421522
2571,0.392369,1.02969
2572,0.413797,0.205023
2573,0.479304,0.573138
2574,0.525275,0.105472
2575,0.764957,1.64006
2576,0.599756,1.51549
2577,1.3746,0.830226
2578,1.39206,1.92956
2579,1.77906,0.902005
2580,1.90904,1.96905
2581,0.822039,1.42723
2582,1.64884,0.238227
2583,1.04261,1.75915
2584,0.519719,1.80218
2585,0.270269,1.45268
2586,1.99451,1.37223
2587,0.327961,1.3701
2588,0.512698,1.99695
2589,0.293162,1.58641
2590,1.2674,1.41465
2591,0.44072,0.119388
2592,0.50757,0.498184
2593,0.922833,1.69793
2594,0.69652,0.644185
2595,0.719048,0.507645
2596,0.416117,0.793786
2597,1.64328,1.35588
2598,1.1707,1.25852
2599,1.47479,0.232368
2600,1.37057,1.92083
2601,1.85635,0.0595111
2602,1.08974,1.92853
2603,0.687363,0.773583
2604,0.888523,1.95978
2605,1.63339,1.00583
2606,1.36215,1.74841
2607,1.26661,1.79528
2608,0.341941,0.0798364
2609,1.56392,1.20347
2610,1.10733,1.14176
2611,0.189683,0.675802
2612,0.786264,1.19755
2613,1.51435,1.74804
2614,0.629243,0.287851
2615,1.83596,1.48021
2616,0.216117,0.310556
2617,1.10977,1.06906
2618,1.22143,0.629475
2619,0.817888,0.685385
2620,0.310989,0.570574
2621,1.75159,0.962554
2622,0.365018,0.0258187
2623,0.637241,1.97314
2624,1.72967,0.156438
2625,0.98022,0.221076
2626,1.88797,1.11167
2627,1.46258,1.40056
2628,0.0172772,0.0107425
2629,1.00208,1.67425
2630,1.63736,1.42692
2631,1.35134,1.2631
2632,1.19359,1.50218
2633,0.184737,1.45122
2634,0.240781,0.87759
2635,0.226984,1.96075
2636,1.07033,0.0761132
2637,1.34158,0.279183
2638,1.50842,1.09171
2639,0.921245,0.181097
2640,1.37857,1.95624
2641,1.60916,1.6292
2642,0.0397436,0.231697
2643,0.593162,0.710837
2644,0.75293,1.9588
2645,1.73999,0.5215
2646,0.607143,1.82714
2647,0.8442,0.189276
2648,1.64567,1.48363
2649,1.61435,1.80493
2650,0.863248,1.18851
2651,1.83321,0.115055
2652,1.22515,0.742515
2653,1.78871,1.71972
2654,1.9489,1.96667
2655,0.708913,1.42003
2656,1.32967,0.289071
2657,1.89103,1.55974
2658,0.554151,0.418043
2659,1.67418,1.92114
2660,1.53046,1.91113
2661,1.67711,1.24332
2662,1.00348,1.94067
2663,1.98571,0.964751
2664,0.372405,1.94964
2665,1.55916,1.60802
2666,0.916545,1.44121
2667,1.21337,0.574053
2668,0.854151,1.1055
2669,0.418864,1.23954
2670,1.01935,0.0968658
2671,0.0635531,1.41331
2672,1.20562,1.7973
2673,1.52051,0.648824
2674,0.659158,0.0749535
2675,0.0811966,0.880703
2676,1.03187,1.13205
2677,0.329304,1.60955
2678,1.59078,1.77062
2679,0.543162,1.64293
2680,1.8823,0.552141
2681,1.05965,0.467299
2682,1.59243,1.12784
2683,1.85647,1.9234
2684,0.305678,0.220222
2685,1.75098,1.23533
2686,0.47906,1.60472
2687,1.77173,1.85711
2688,0.460806,1.20505
2689,0.696093,1.28648
2690,0.0714896,0.345103
2691,1.72759,1.22416
2692,0.334005,1.53038
2693,0.0293651,1.45628
2694,0.684066,1.12058
2695,1.63382,0.874966
2696,0.638462,1.15024
2697,1.28553,1.36851
2698,1.6953,1.60405
2699,0.40989,1.15897
2700,0.44768,1.91162
2701,0.743162,1.79546
2702,0.762759,1.53795
2703,0.590904,1.67016
2704,0.632295,1.56853
2705,1.37076,0.866482
2706,1.24695,1.35942
2707,0.308913,1.62133
2708,1.15867,1.90942
2709,1.17625,1.93634
2710,0.400183,1.84533
2711,0.97033,1.15976
2712,1.31343,0.0597553
2713,0.784432,1.92602
2714,1.89347,0.338572
2715,1.93333,0.936857
2716,0.917277,1.02377
2717,0.0467644,1.9494
2718,1.23071,0.120243
2719,0.503114,0.243782
2720,1.58889,0.525956
2721,0.500183,1.03665
2722,1.62821,0.487075
2723,0.558547,1.02701
2724,0.120696,0.216804
2725,1.48449,0.768639
2726,0.906227,0.0999176
2727,0.114469,0.0938139
2728,1.03498,0.303781
2729,0.733822,1.63341
2730,0.967827,1.16361
2731,1.14408,0.823267
2732,0.37094,1.67064
2733,1.25421,0.91818
2734,0.418742,1.00119
2735,1.96258,0.692221
2736,1.78083,0.547624
2737,1.2953,0.948576
2738,1.89725,0.585589
2739,1.49365,1.93127
2740,0.981441,1.7951
2741,1.23571,1.48875
2742,0.669597,0.590777
2743,1.72582,1.62133
2744,1.63907,1.86236
2745,0.189377,1.11307
2746,0.0633089,0.52443
2747,1.67161,0.544633
2748,0.735531,1.48558
2749,0.148046,1.36424
2750,0.289316,1.50597
2751,1.14487,1.10215
2752,0.49072,1.18589
2753,0.469475,0.50795
2754,0.223626,0.25074
2755,1.66642,1.60936
2756,0.894933,1.63103
2757,0.5279,0.698447
2758,0.709219,0.82461
2759,0.809829,1.28397
2760,1.91801,1.92248
2761,1.33657,1.36625
2762,0.938217,1.72979
2763,1.30446,1.23753
2764,1.45672,1.87146
2765,1.95446,0.641377
2766,0.480159,0.885586
2767,1.19994,1.78295
2768,0.0840659,1.32505
2769,1.49176,1.6242
2770,0.516484,0.0665304
2771,0.414408,1.37162
2772,0.660806,0.606037
2773,0.525763,1.31608
2774,0.844383,1.35911
2775,1.97198,1.47136
2776,1.87131,1.12833
2777,0.738278,1.0231
2778,0.212882,1.20145
2779,1.24182,0.698508
2780,1.74969,0.250679
2781,0.588217,0.0448622
2782,0.554579,0.566912
2783,1.49957,0.516617
2784,0.257509,1.4315
2785,1.83346,1.46074
2786,0.671856,0.855312
2787,1.11129,1.81359
2788,0.973199,1.74615
2789,0.709829,1.82629
2790,1.94554,0.052736
2791,0.663065,0.670492
2792,0.955372,1.83105
2793,0.58779,1.59282
2794,1.62265,0.724754
2795,1.34286,0.634541
2796,0.849328,0.315317
2797,1.90855,0.0612812
2798,0.251893,0.4026
2799,0.888034,1.80792
2800,0.289805,1.80358
2801,0.220147,1.6848
2802,0.824603,1.92767
2803,0.414286,0.065859
2804,0.670147,0.471694
2805,0.127167,1.5302
2806,0.182662,0.314829
2807,0.433578,0.716208
2808,0.33431,0.338694
2809,1.9569,0.713279
2810,0.26398,1.69823
2811,1.37692,1.91259
2812,0.260256,0.276681
2813,0.96337,1.61876
2814,1.73779,0.920927
2815,0.932845,0.134098
2816,1.29206,0.821741
2817,1.88284,1.71764
2818,1.59805,1.3325
2819,1.51734,1.04434
2820,0.984982,0.847804
2821,0.641758,1.79522
2822,1.27894,1.35539
2823,0.180525,0.0408948
2824,1.12888,1.1666
2825,0.0449329,1.40147
2826,0.849084,1.38359
2827,0.273199,1.80981
2828,0.00659342,1.116
2829,1.24402,1.33665
2830,1.85232,1.57616
2831,1.17387,1.19535
2832,0.456654,1.19852
2833,1.80415,1.98437
2834,0.352869,0.106937
2835,1.39805,0.700034
2836,1.79518,1.83392
2837,0.183028,1.30534
2838,0.7558,0.435011
2839,1.39927,0.924772
2840,0.666178,1.28697
2841,1.43297,1.3032
2842,1.95189,1.15592
2843,1.37222,1.26347
2844,0.882051,0.833583
2845,1.9323,0.775781
2846,0.362027,0.998077
2847,0.373199,1.16422
2848,1.30928,0.228278
2849,1.97204,1.16398
2850,1.4398,0.526566
2851,0.0699023,1.26908
2852,1.87247,1.53417
2853,1.99829,1.31083
2854,0.186874,1.11557
2855,1.43168,0.745445
2856,0.731441,0.378918
2857,1.32808,1.94317
2858,0.259158,0.753502
2859,1.67308,0.121036
2860,0.699084,0.699667
2861,1.15104,1.68853
2862,0.210195,1.24259
2863,1.76685,1.93603
2864,1.95647,0.0377209
2865,0.627656,1.43944
2866,0.445788,0.354991
2867,1.8326,0.522721
2868,1.13339,1.44713
2869,1.89933,0.878384
2870,1.4467,1.50926
2871,0.718132,1.22837
2872,1.81648,1.07895
2873,0.817827,1.97504
2874,0.822955,0.528092
2875,1.08565,0.390332
2876,0.540537,1.50389
2877,1.21563,1.26841
2878,1.76508,0.0410169
2879,0.311355,0.378735
2880,1.33712,1.83526
2881,1.51734,1.74755
2882,0.447741,1.09427
2883,0.518437,1.01749
2884,0.889377,0.715903
2885,1.51563,0.141118
2886,0.959402,0.529252
2887,0.0467033,1.69658
2888,1.36947,1.23026
2889,0.118254,0.431227
2890,1.30684,1.69451
2891,1.68059,1.48894
2892,1.00873,1.80529
2893,1.88217,1.40062
2894,1.06972,1.05087
2895,1.93877,1.58312
2896,1.47265,0.161504
2897,1.13956,1.02896
2898,0.25989,0.234626
2899,0.747497,1.34495
2900,0.0957876,0.378124
2901,1.54304,1.54869
2902,1.95128,0.13947
2903,1.8036,0.320811
2904,0.0463981,0.133244
2905,1.82521,1.97339
2906,0.23779,0.580889
2907,0.937607,1.49492
2908,0.474847,0.182562
2909,1.59786,1.91162
2910,0.0943834,0.105045
2911,0.800672,0.112308
2912,1.71606,1.13913
2913,1.99817,1.4785
2914,0.685287,1.50481
2915,1.17357,1.38182
2916,1.60348,1.61614
2917,0.993407,1.11679
2918,0.697863,1.60466
2919,1.22082,1.36949
2920,1.96117,0.795251
2921,0.16105,0.141545
2922,1.25745,0.878811
2923,0.99768,0.396191
2924,1.33071,1.48393
2925,0.751709,1.81927
2926,0.985165,1.46251
2927,0.52381,1.25236
2928,1.00214,0.722739
2929,1.84976,1.79455
2930,0.764713,1.12149
2931,1.7359,1.54015
2932,0.405922,0.0064089
2933,0.445238,1.67797
2934,0.777289,1.74035
2935,1.63004,0.45851
2936,0.932112,0.180731
2937,0.229976,0.605304
2938,1.36911,1.89294
2939,1.91136,1.34129
2940,0.236142,1.07718
2941,0.924481,0.582781
2942,0.312576,0.057741
2943,1.45665,0.261788
2944,0.0982906,0.949065
2945,0.955372,0.429579
2946,0.0274725,0.0398572
2947,0.908608,0.0169073
2948,1.89365,1.7705
2949,1.29371,0.130802
2950,1.31734,1.16269
2951,1.70946,1.80169
2952,0.737057,1.46117
2953,1.26355,0.412549
2954,1.18999,0.791345
2955,0.888706,1.88842
2956,0.372222,1.09952
2957,0.137607,1.35295
2958,1.3246,1.75134
2959,1.92002,1.622
2960,1.8544,0.186712
2961,1.33059,0.840114
2962,0.741636,0.203436
2963,0.951709,0.044435
2964,0.0989011,0.0238655
2965,0.999451,0.690573
2966,1.24646,0.538774
2967,0.735165,1.46031
2968,1.35995,0.264901
2969,1.87204,1.24052
2970,1.20092,0.855312
2971,1.55159,1.25614
2972,1.68864,0.707724
2973,0.104579,0.22187
2974,0.193101,1.57933
2975,1.45745,0.286752
2976,1.45049,1.38658
2977,1.99389,0.736229
2978,0.162576,0.793847
2979,1.15983,1.14011
2980,1.95177,1.02713
2981,0.340293,0.138737
2982,1.54451,0.836512
2983,1.83168,0.593341
2984,1.24139,0.92758
2985,1.29481,0.6451
2986,1.99579,1.72948
2987,1.1804,1.57329
2988,1.15397,0.328196
2989,1.48016,1.47307
2990,0.267643,0.00378431
2991,0.085409,0.932768
2992,0.650183,0.331309
2993,0.21746,1.33219
2994,0.785104,0.481094
2995,1.11276,0.356395
2996,1.52357,0.434889
2997,0.660623,1.07334
2998,1.49158,1.57451
2999,1.2196,0.70748
3000,1.52973,0.741722
3001,0.650672,1.31114
3002,0.530891,1.67168
3003,1.96685,1.12864
3004,1.00763,1.9068
3005,1.10965,0.831324
3006,0.322466,1.16245
3007,1.54389,1.20914
3008,0.0489622,1.88586
3009,0.779182,0.595965
3010,0.591087,1.67339
3011,1.92582,1.53111
3012,0.281929,1.54668
3013,1.12076,1.15867
3014,0.918803,1.07205
3015,1.46874,0.907071
3016,0.329426,0.206793
3017,0.186996,0.302438
3018,0.377534,1.80309
3019,0.261416,1.62133
3020,1.00794,1.15885
3021,1.28101,0.713157
3022,0.807814,1.11881
3023,0.543285,0.987823
3024,1.32454,0.246834
3025,1.20891,0.49971
3026,1.30183,0.767357
3027,1.49878,0.537004
3028,1.33962,1.55638
3029,1.9475,0.375561
3030,0.458181,0.699423
3031,0.74536,1.14402
3032,0.95348,1.27958
3033,0.53022,0.311777
3034,1.96947,0.358104
3035,1.82717,1.41044
3036,0.682601,1.81933
3037,0.972833,1.47618
3038,0.0994506,0.112247
3039,0.0188034,1.61339
3040,1.48547,1.19333
3041,1.04109,0.269234
3042,0.625824,0.397717
3043,1.76734,0.532182
3044,1.7022,1.80236
3045,1.68388,0.271126
3046,1.79286,1.1276
3047,0.0642857,1.46794
3048,0.170208,1.62358
3049,1.93565,0.910672
3050,0.852564,0.934477
3051,1.08425,0.765404
3052,1.57943,1.89264
3053,1.10549,0.669454
3054,0.749756,0.807825
3055,0.377473,1.15293
3056,1.12338,0.33607
3057,1.06429,1.63433
3058,0.510745,1.68773
3059,1.95189,1.20981
3060,0.520513,0.0175787
3061,0.43956,1.20908
3062,1.90556,0.578143
3063,0.537912,1.2761
3064,0.456227,0.859523
3065,1.53663,1.79962
3066,1.93822,0.743187
3067,0.365201,1.11576
3068,1.5149,1.90283
3069,1.79072,0.283639
3070,1.73608,0.546464
3071,0.748779,1.64641
3072,0.6616,1.36814
3073,0.570574,0.0786767
3074,1.39243,0.498611
3075,1.80806,0.0481582
3076,1.34078,0.579669
3077,1.14133,1.61931
3078,1.33059,1.07382
3079,0.625519,0.563433
3080,0.244383,0.815027
3081,0.596459,0.0579852
3082,1.74902,0.858547
3083,1.16239,0.300974
3084,0.825519,1.14341
3085,1.58114,0.000671417
3086,0.711233,1.59484
3087,0.234982,0.356334
3088,0.605861,0.314402
3089,0.606532,0.0899075
3090,0.444078,1.68017
3091,0.876618,1.56084
3092,0.352198,0.760582
3093,0.780952,1.24821
3094,0.403114,0.687765
3095,1.38492,1.17264
3096,0.175092,1.77496
3097,1.75775,1.39421
3098,0.671978,0.468093
3099,1.37741,1.82116
3100,0.617643,1.92743
3101,0.721306,0.443922
3102,0.254945,1.39531
3103,1.16154,1.01779
3104,1.79371,1.78198
3105,1.22222,0.409558
3106,1.82875,1.32029
3107,1.73407,0.546342
3108,0.639927,0.976897
3109,1.66789,0.408582
3110,1.50952,1.79418
3111,1.72088,0.0438246
3112,1.34579,0.730918
3113,0.290171,1.39543
3114,1.20763,1.12271
3115,0.572527,0.0860012
3116,1.01679,1.8374
3117,0.397375,0.428053
3118,0.122283,0.816065
3119,0.325397,1.08872
3120,1.64408,1.20975
3121,0.721184,1.28306
3122,0.94591,0.995209
3123,1.24084,1.3386
3124,0.432662,1.0397
3125,0.67674,1.22971
3126,1.33553,1.31779
3127,1.6362,0.465041
3128,1.5602,1.63182
3129,1.34463,0.777673
3130,0.21862,0.98648
3131,1.22076,1.66582
3132,1.41795,1.97552
3133,1.98687,0.209296
3134,1.49408,0.401257
3135,0.247497,0.999481
3136,0.408547,1.11881
3137,0.911844,1.70971
3138,0.684982,0.0194098
3139,1.79389,1.05649
3140,1.3544,0.404614
3141,0.499756,0.907193
3142,1.1188,0.984344
3143,1.48126,1.3217
3144,1.57985,1.63341
3145,1.19884,0.636189
3146,1.18242,1.08676
3147,1.95446,0.540788
3148,0.735409,1.21335
3149,0.307265,0.735191
3150,1.22613,0.620624
3151,0.420696,1.40336
3152,1.42143,1.36222
3153,0.355678,0.692709
3154,1.67302,1.69585
3155,0.573871,0.854213
3156,0.67265,0.421827
3157,0.895116,0.953032
3158,0.897558,1.5703
3159,1.20421,0.347056
3160,1.37295,1.34861
3161,0.510501,1.69475
3162,0.438034,1.56432
3163,0.815873,1.35148
3164,1.65397,0.442152
3165,0.869963,0.894742
3166,0.100916,0.119755
3167,0.560501,0.425916
3168,1.34756,1.37523
3169,1.61911,0.489273
3170,0.524603,1.56542
3171,0.79823,1.17093
3172,1.55073,0.586016
3173,1.9373,0.44557
3174,1.76099,1.15275
3175,1.60092,1.37211
3176,0.364835,1.0972
3177,1.56667,1.55626
3178,1.43944,1.92309
3179,0.508669,0.648335
3180,0.876557,0.822596
3181,1.12576,0.768334
3182,1.07729,1.96997
3183,1.85556,0.91586
3184,0.434615,0.424818
3185,0.520635,1.86041
3186,0.0939561,1.65752
3187,0.968437,0.981109
3188,1.29524,0.786401
3189,1.26667,1.27982
3190,0.0978633,1.35972
3191,1.56453,1.57518
3192,1.68858,1.15622
3193,1.53193,1.95251
3194,1.00238,1.28031
3195,1.64603,0.142155
3196,1.37711,0.0349132
3197,1.71777,0.877712
3198,1.53834,1.91833
3199,0.215812,1.6942
3200,0.762698,1.86035
3201,1.38486,1.32109
3202,1.72332,0.73983
3203,0.121062,1.04434
3204,1.6083,1.55669
3205,1.34115,1.41691
3206,1.85018,1.62004
3207,1.33602,0.732566
3208,0.432418,0.00952178
3209,1.70092,1.99408
3210,1.55726,0.616535
3211,0.00024421,1.95398
3212,0.647619,0.528886
3213,1.73004,1.43614
3214,1.54377,0.637776
3215,1.52631,0.80459
3216,0.493162,1.3629
3217,0.2884,0.390088
3218,1.49182,0.568255
3219,1.079,1.15537
3220,0.835775,0.325205
3221,0.684127,0.134465
3222,0.757631,1.41325
3223,1.7544,0.468093
3224,1.89414,0.598224
3225,0.746398,1.42051
3226,1.39658,1.02561
3227,1.75617,1.86474
3228,0.951099,1.7738
3229,1.9384,1.59819
3230,0.0788156,1.97717
3231,0.892125,0.763573
3232,0.119658,1.19572
3233,0.313309,0.840358
3234,0.468132,0.137028
3235,1.69884,1.39409
3236,0.218742,1.66485
3237,1.13626,1.27671
3238,0.613248,0.519608
3239,1.50562,1.50328
3240,1.82607,0.570147
3241,1.97131,1.8504
3242,0.92674,1.96454
3243,0.755922,0.56563
3244,1.56905,0.508438
3245,0.0594628,0.709799
3246,1.30562,1.21073
3247,1.89298,1.81024
3248,0.718376,0.454115
3249,0.794628,1.94842
3250,0.959585,1.92859
3251,0.122589,1.37559
3252,0.142613,1.54277
3253,1.1036,0.503861
3254,1.50989,1.27036
3255,0.373687,0.907193
3256,0.68895,0.530473
3257,0.555372,0.0309458
3258,0.917643,1.50371
3259,1.75433,0.90817
3260,1.05244,0.991302
3261,0.00268621,1.55852
3262,0.810012,1.28892
3263,1.82985,1.15616
3264,0.196459,1.31547
3265,0.571368,1.74487
3266,0.760562,0.16364
3267,0.0287546,1.49998
3268,0.387118,1.57103
3269,0.80928,0.542985
3270,0.090293,0.797327
3271,0.49072,1.34678
3272,1.9011,0.291208
3273,0.809524,1.0886
3274,0.751893,0.5768
3275,1.66459,1.15378
3276,1.47271,1.25016
3277,1.11777,1.62304
3278,1.85568,1.08762
3279,0.977045,0.235847
3280,1.54451,1.28898
3281,1.23687,0.264168
3282,1.4047,1.05142
3283,1.88004,0.202643
3284,0.376618,1.2559
3285,1.54292,0.437208
3286,1.80024,1.28318
3287,1.58596,0.336375
3288,0.0857753,1.12149
3289,1.42222,1.7785
3290,0.675824,1.23081
3291,0.810806,0.224128
3292,0.669658,1.33244
3293,1.44554,0.323679
3294,1.6304,1.6588
3295,1.83199,1.95642
3296,1.08346,1.46611
3297,0.387607,0.794824
3298,0.413004,1.03903
3299,0.173077,1.2042
3300,1.43028,0.248421
3301,0.909707,0.79635
3302,1.13352,0.211371
3303,0.235531,1.4882
3304,1.32613,1.9975
3305,0.710867,1.73467
3306,0.0485959,0.875881
3307,0.177289,0.951262
3308,0.503663,1.55516
3309,0.968864,0.271981
3310,1.49884,0.479934
3311,0.363309,1.94745
3312,0.717582,0.770226
3313,0.875214,1.129
3314,1.54615,1.06223
3315,0.692186,0.760277
3316,1.01093,0.594012
3317,0.0821123,1.04642
3318,1.88706,0.616169
3319,1.11526,1.76202
3320,1.40965,1.85223
3321,1.87265,0.720176
3322,1.59365,0.535478
3323,0.658791,1.32694
3324,1.10427,0.754723
3325,0.862027,0.521134
3326,1.25104,1.70452
3327,1.26435,1.81133
3328,0.182784,0.206793
3329,0.0537241,0.813013
3330,1.05134,0.794885
3331,1.75525,0.911649
3332,0.976923,0.982757
3333,1.04921,0.679891
3334,1.40696,1.33262
3335,0.246337,0.715171
3336,0.0820513,1.82604
3337,0.232051,1.87689
3338,1.64609,1.09653
3339,0.309219,1.75347
3340,1.12015,0.537248
3341,0.740537,1.81549
3342,1.35299,0.411573
3343,1.19915,0.372997
3344,1.29744,1.11325
3345,1.0326,0.396924
3346,1.91569,0.899075
3347,1.46508,0.734336
3348,1.83101,0.999054
3349,1.86551,0.505753
3350,0.840965,1.24644
3351,0.249451,1.75286
3352,1.29695,1.5161
3353,0.494567,0.975677
3354,0.405189,1.55895
3355,1.59383,0.2931
3356,1.97009,1.52824
3357,1.9116,1.84088
3358,1.19628,0.856166
3359,0.0551893,0.930265
3360,0.210562,1.4091
3361,1.92411,0.684713
3362,0.112943,1.27537
3363,0.960379,1.58959
3364,0.969536,1.37205
3365,1.90232,1.89923
3366,1.38767,1.5443
3367,1.59231,1.37773
3368,1.46319,1.22666
3369,1.99341,1.66625
3370,0.184188,1.28611
3371,0.636569,1.91839
3372,0.0912699,1.62279
3373,0.622711,0.474502
3374,1.34835,0.718955
3375,0.193162,0.503372
3376,1.65525,1.84582
3377,1.09432,1.98437
3378,0.857265,1.31242
3379,1.66526,0.373486
3380,0.934615,0.225288
3381,1.09737,0.0520035
3382,0.545665,1.9635
3383,1.83944,0.44026
3384,1.69786,0.219001
3385,1.94005,0.727134
3386,1.65897,0.254646
3387,0.473138,1.76189
3388,1.19274,0.23542
3389,1.31471,1.03519
3390,1.8025,1.35649
3391,1.69597,1.08536
3392,1.19451,0.257027
3393,0.414042,1.35765
3394,0.849145,0.137272
3395,0.537668,0.767663
3396,1.66245,1.32707
3397,1.20525,1.22227
3398,0.36514,1.04227
3399,0.903846,1.38853
3400,0.0741758,0.961577
3401,0.675702,1.31596
3402,0.117582,1.30448
3403,0.298352,0.366344
3404,0.500427,0.550371
3405,1.86819,1.53294
3406,0.227228,0.051027
3407,1.61838,0.891751
3408,1.47497,1.80834
3409,0.507875,1.87042
3410,0.528144,0.865261
3411,1.32259,0.488723
3412,0.732967,0.339793
3413,1.0464,1.98456
3414,1.69713,0.369396
3415,0.296398,1.51817
3416,1.87436,1.37962
3417,0.921123,0.219123
3418,1.71392,0.388806
3419,0.717827,0.934843
3420,1.0116,1.77136
3421,0.855433,1.91919
3422,0.218071,0.260628
3423,1.23883,1.61095
3424,0.474359,1.24729
3425,0.00360196,1.84216
3426,0.322161,0.849879
3427,1.79847,0.538347
3428,1.62222,1.07083
3429,1.75806,0.47969
3430,0.441941,0.834803
3431,0.375458,0.222541
3432,1.83492,1.1055
3433,1.02479,1.10202
3434,1.71252,0.824061
3435,0.996703,0.58034
3436,1.74237,1.3715
3437,0.790965,1.33683
3438,1.54567,1.8692
3439,1.30824,1.65386
3440,1.75354,1.15354
3441,0.783883,0.0963775
3442,0.897497,1.9331
3443,1.02949,0.453505
3444,1.94939,1.72185
3445,0.0429182,1.66515
3446,1.80305,0.87875
3447,1.59695,0.242805
3448,0.400855,1.72869
3449,0.214347,1.7589
3450,0.74243,1.54003
3451,0.31044,1.57622
3452,1.97808,1.34355
3453,1.38016,1.37016
3454,0.405372,1.43632
3455,1.3,1.4041
3456,0.703541,0.188788
3457,1.23443,1.21079
3458,1.40824,0.694906
3459,0.615385,1.55638
3460,1.72857,1.13907
3461,1.42204,0.564592
3462,0.532234,0.742698
3463,1.7638,0.91757
3464,1.97521,1.04556
3465,1.84744,1.36283
3466,1.04658,1.32969
3467,0.995299,0.605731
3468,1.52405,0.449721
3469,0.769353,1.29496
3470,1.67045,0.44734
3471,0.660073,0.467849
3472,0.799512,1.34684
3473,1.49512,0.766564
3474,1.74701,0.703818
3475,1.94103,0.203986
3476,1.61874,1.06333
3477,1.48071,1.51817
3478,1.18437,0.718589
3479,1.27747,1.43315
3480,1.16551,1.30973
3481,0.658425,1.71599
3482,0.729915,1.0994
3483,1.79689,0.0125736
3484,0.955189,0.471938
3485,0.797192,1.32823
3486,1.13791,1.56365
3487,0.0573871,0.924223
3488,1.8475,0.203314
3489,0.709646,0.598956
3490,0.794444,0.766564
3491,1.4254,1.03897
3492,1.17308,0.379894
3493,1.12167,1.43248
3494,0.363126,1.39927
3495,0.386691,0.0735496
3496,1.03858,1.48161
3497,0.0126374,0.499222
3498,0.0113553,0.118717
3499,1.12094,1.05051
3500,1.86612,0.46144
3501,0.242918,1.87848
3502,1.78211,0.872036
3503,0.633639,0.574603
3504,0.234921,1.16605
3505,0.276068,0.0472427
3506,0.67033,1.17808
3507,1.77399,0.238655
3508,1.08962,1.36869
3509,1.81447,1.03037
3510,0.974603,1.92846
3511,0.4384,1.4705
3512,1.36734,1.47874
3513,1.15385,0.522477
3514,1.47363,0.270516
3515,0.284005,1.13321
3516,1.1199,0.989166
3517,0.0778388,0.795618
3518,0.00164836,0.135319
3519,1.25256,0.193243
3520,1.18327,1.72485
3521,1.0964,1.20444
3522,0.98199,1.97162
3523,1.22643,0.765954
3524,1.46062,1.95398
3525,0.843834,0.101321
3526,0.474237,0.250313
3527,1.12662,1.85321
3528,0.881563,0.425672
3529,0.453541,0.974578
3530,0.310928,0.301035
3531,0.762759,1.08493
3532,1.10055,0.395398
3533,0.714408,0.621052
3534,1.87326,1.04209
3535,1.75092,0.777184
3536,0.994017,0.701498
3537,0.82558,0.167486
3538,1.07509,1.16874
3539,0.80812,1.61858
3540,0.0224664,1.95477
3541,0.56221,0.751122
3542,1.11954,1.36033
3543,1.74298,0.298593
3544,1.51868,0.90408
3545,0.663736,0.673116
3546,0.582845,0.0695822
3547,1.44347,0.389721
3548,1.96099,1.04013
3549,1.25629,1.83746
3550,1.39652,1.45659
3551,0.187607,0.795801
3552,1.30189,0.499893
3553,1.12344,0.287423
3554,0.283455,1.02921
3555,1.57979,1.07962
3556,0.407448,1.33445
3557,1.63803,0.651875
3558,0.217521,1.55425
3559,0.426557,1.98144
3560,0.672283,1.20261
3561,0.164164,1.31474
3562,1.46117,0.798975
3563,1.87283,0.441969
3564,1.87314,1.5529
3565,0.748474,0.1189
3566,0.74884,1.66894
3567,0.0954823,1.44139
3568,1.32308,1.356
3569,0.903175,1.41893
3570,0.179792,0.301279
3571,1.88651,1.96722
3572,0.390965,0.451003
3573,0.305128,0.292245
3574,0.377228,0.678793
3575,1.41538,1.42393
3576,1.4442,1.56688
3577,0.214286,0.724937
3578,1.48083,1.32511
3579,1.50739,1.79626
3580,1.27906,1.08249
3581,1.42808,1.5811
3582,0.532845,0.644978
3583,1.72937,1.87878
3584,0.105678,1.58769
3585,1.58248,1.17063
3586,0.824725,0.471206
3587,0.608669,0.884732
3588,0.143529,0.306894
3589,1.61569,0.227119
3590,1.758,0.381603
3591,0.293346,1.74602
